DoctorKey,DoctorID,FirstName,LastName,FullName,Gender,Specialization,Qualification,ExperienceYears,DepartmentKey,HospitalKey,ConsultationFee,IsActive
1314,DOC1314,Richard,Hubbard,Dr. Richard Hubbard,Female,Ophthalmology,DO,2,3,15,230,True
1315,DOC1315,Samantha,Baker,Dr. Samantha Baker,Male,Emergency,FACC,10,8,11,256,True
1316,DOC1316,Brandy,Watson,Dr. Brandy Watson,Female,Emergency,DM,11,6,6,238,True
1317,DOC1317,Sarah,Johnson,Dr. Sarah Johnson,Male,Neurology,MCh,6,19,2,314,True
1318,DOC1318,Juan,Hamilton,Dr. Juan Hamilton,Female,Urology,FACC,30,13,2,505,True
1319,DOC1319,Debbie,Reid,Dr. Debbie Reid,Male,Psychiatry,DM,3,8,15,604,True
1320,DOC1320,Bill,King,Dr. Bill King,Male,Obstetrics,MS,23,4,6,754,True
1321,DOC1321,Patricia,Dean,Dr. Patricia Dean,Male,Oncology,MD,26,16,2,577,True
1322,DOC1322,Franklin,Schroeder,Dr. Franklin Schroeder,Female,Radiology,MS,32,14,4,273,True
1323,DOC1323,Victor,Avery,Dr. Victor Avery,Female,Obstetrics,PhD,22,18,1,188,True
1324,DOC1324,Dawn,Hampton,Dr. Dawn Hampton,Male,Rheumatology,MRCP,22,9,8,332,True
1325,DOC1325,Sophia,Stone,Dr. Sophia Stone,Female,Orthopedics,MD,30,3,9,649,True
1326,DOC1326,Kelly,Kramer,Dr. Kelly Kramer,Female,Radiology,DO,34,7,6,794,True
1327,DOC1327,April,James,Dr. April James,Male,Urology,FRCS,9,13,12,344,True
1328,DOC1328,Jose,Baker,Dr. Jose Baker,Male,Pediatrics,MRCP,32,5,8,182,True
1329,DOC1329,Steven,Allen,Dr. Steven Allen,Female,ENT,FRCS,19,2,15,53,True
1330,DOC1330,Julie,Avery,Dr. Julie Avery,Female,Rheumatology,MD,4,17,12,107,False
1331,DOC1331,Tina,Wright,Dr. Tina Wright,Male,Pathology,MCh,24,11,2,527,True
1332,DOC1332,Emma,Williams,Dr. Emma Williams,Female,Endocrinology,FACC,39,8,5,492,True
1333,DOC1333,Pamela,Campos,Dr. Pamela Campos,Male,Psychiatry,FACC,6,12,12,532,True
1334,DOC1334,John,Crosby,Dr. John Crosby,Female,Nephrology,DO,1,15,9,68,True
1335,DOC1335,Kimberly,Walker,Dr. Kimberly Walker,Female,Oncology,FACC,36,1,12,377,True
1336,DOC1336,Joel,Hernandez,Dr. Joel Hernandez,Female,Cardiology,DO,24,9,6,185,True
1337,DOC1337,Ann,Hernandez,Dr. Ann Hernandez,Male,Radiology,MBBS,9,6,1,302,True
1338,DOC1338,Debbie,Jenkins,Dr. Debbie Jenkins,Male,Orthopedics,FACC,31,2,12,516,True
1339,DOC1339,Joshua,Booth,Dr. Joshua Booth,Male,Emergency,MD,16,1,12,256,True
1340,DOC1340,Michael,Raymond,Dr. Michael Raymond,Male,Urology,DM,13,9,10,544,True
1341,DOC1341,Daniel,Craig,Dr. Daniel Craig,Female,Pulmonology,MS,12,11,7,266,True
1342,DOC1342,Elizabeth,Carroll,Dr. Elizabeth Carroll,Male,Pediatrics,FRCS,24,11,1,432,True
1343,DOC1343,Melissa,Perez,Dr. Melissa Perez,Male,Cardiology,MBBS,6,16,11,394,True
1344,DOC1344,Eric,Montgomery,Dr. Eric Montgomery,Male,Pediatrics,DO,15,10,10,337,True
1345,DOC1345,David,Smith,Dr. David Smith,Male,Dermatology,MRCP,12,12,11,144,True
1346,DOC1346,Kenneth,Fisher,Dr. Kenneth Fisher,Male,Psychiatry,FRCS,3,17,3,482,True
1347,DOC1347,Ashley,Craig,Dr. Ashley Craig,Female,Pathology,DM,30,14,11,792,True
1348,DOC1348,Elizabeth,Lindsey,Dr. Elizabeth Lindsey,Female,Emergency,MRCP,1,19,11,532,True
1349,DOC1349,Kelly,Collins,Dr. Kelly Collins,Male,Pulmonology,DM,38,5,13,609,True
1350,DOC1350,Bobby,Osborne,Dr. Bobby Osborne,Female,Neurology,DO,4,16,9,652,True
1351,DOC1351,Amanda,Alvarez,Dr. Amanda Alvarez,Female,Pediatrics,PhD,14,14,11,78,True
1352,DOC1352,Janice,Sanchez,Dr. Janice Sanchez,Male,Cardiology,MBBS,4,12,7,644,True
1353,DOC1353,Brian,Costa,Dr. Brian Costa,Female,Gastroenterology,MBBS,15,1,11,231,True
1354,DOC1354,Tommy,Davis,Dr. Tommy Davis,Male,Obstetrics,MD,24,11,11,548,True
1355,DOC1355,Amanda,Zhang,Dr. Amanda Zhang,Male,Pulmonology,FACC,4,18,12,787,True
1356,DOC1356,Tonya,Jenkins,Dr. Tonya Jenkins,Male,Urology,FACC,21,13,13,720,True
1357,DOC1357,Kimberly,Peters,Dr. Kimberly Peters,Male,Pathology,MCh,31,1,1,360,True
1358,DOC1358,Angelica,Lee,Dr. Angelica Lee,Female,ENT,FACC,18,6,12,678,True
1359,DOC1359,John,Wood,Dr. John Wood,Female,Rheumatology,MBBS,5,12,12,513,True
1360,DOC1360,Steven,Walker,Dr. Steven Walker,Female,Orthopedics,FACC,27,17,9,149,True
1361,DOC1361,Nancy,Sanchez,Dr. Nancy Sanchez,Female,Rheumatology,MS,8,9,8,229,True
1362,DOC1362,Denise,White,Dr. Denise White,Female,Oncology,MBBS,1,18,11,767,True
1363,DOC1363,Willie,Holloway,Dr. Willie Holloway,Non-binary,Pediatrics,FRCS,18,16,7,736,True
1364,DOC1364,Justin,King,Dr. Justin King,Male,Gastroenterology,DM,11,6,7,718,True
1365,DOC1365,Erin,Patel,Dr. Erin Patel,Male,Cardiology,MS,2,4,13,338,True
1366,DOC1366,John,Vaughn,Dr. John Vaughn,Female,Pathology,FRCS,31,19,12,290,True
1367,DOC1367,Jorge,Bishop,Dr. Jorge Bishop,Male,Oncology,DM,24,12,4,654,True
1368,DOC1368,Matthew,Baker,Dr. Matthew Baker,Male,Dermatology,FRCS,36,17,13,65,True
1369,DOC1369,Kenneth,Morris,Dr. Kenneth Morris,Male,Ophthalmology,MD,19,19,5,723,True
1370,DOC1370,Richard,Hubbard,Dr. Richard Hubbard,Female,Rheumatology,MBBS,18,9,3,502,True
1371,DOC1371,Tommy,Chapman,Dr. Tommy Chapman,Male,Pediatrics,DM,33,1,14,524,True
1372,DOC1372,Willie,Hanson,Dr. Willie Hanson,Male,Gastroenterology,DO,4,19,4,378,True
1373,DOC1373,Jennifer,Barajas,Dr. Jennifer Barajas,Male,Dermatology,MS,15,12,4,784,True
1374,DOC1374,Dorothy,Griffith,Dr. Dorothy Griffith,Male,Obstetrics,MD,32,3,5,612,True
1375,DOC1375,Richard,Arnold,Dr. Richard Arnold,Female,Urology,FRCS,12,11,8,90,True
1376,DOC1376,Mary,Smith,Dr. Mary Smith,Male,ICU,MCh,35,1,3,443,True
1377,DOC1377,Tina,Ward,Dr. Tina Ward,Female,Obstetrics,MCh,12,6,3,694,True
1378,DOC1378,Nicole,Winters,Dr. Nicole Winters,Female,Neurology,MS,17,7,6,107,True
1379,DOC1379,Sierra,Hayden,Dr. Sierra Hayden,Male,Rheumatology,MBBS,35,10,4,602,True
1380,DOC1380,Grace,Fowler,Dr. Grace Fowler,Female,Rheumatology,MBBS,10,12,3,233,True
1381,DOC1381,Kenneth,Leonard,Dr. Kenneth Leonard,Female,Radiology,DO,38,17,14,429,True
1382,DOC1382,Justin,Navarro,Dr. Justin Navarro,Female,Gastroenterology,MBBS,2,8,9,711,False
1383,DOC1383,Karina,Leonard,Dr. Karina Leonard,Male,ENT,MS,11,15,1,419,True
1384,DOC1384,Daniel,Ward,Dr. Daniel Ward,Male,Gastroenterology,FACC,24,19,2,78,True
1385,DOC1385,Anthony,Lara,Dr. Anthony Lara,Non-binary,Dermatology,DM,24,15,13,65,True
1386,DOC1386,Victor,Ray,Dr. Victor Ray,Female,Rheumatology,FRCS,36,6,5,602,True
1387,DOC1387,Sara,Bell,Dr. Sara Bell,Female,Ophthalmology,DM,38,14,3,748,True
1388,DOC1388,Evan,Beard,Dr. Evan Beard,Female,Gastroenterology,FACC,27,6,10,268,True
1389,DOC1389,Hailey,Mullins,Dr. Hailey Mullins,Male,Oncology,MRCP,26,10,13,751,True
1390,DOC1390,Shawn,Beck,Dr. Shawn Beck,Female,Obstetrics,MCh,13,13,6,389,True
1391,DOC1391,Caitlin,Martin,Dr. Caitlin Martin,Male,Nephrology,DO,32,6,12,94,True
1392,DOC1392,Cynthia,Hudson,Dr. Cynthia Hudson,Female,Emergency,MCh,26,1,7,448,True
1393,DOC1393,Thomas,Sanchez,Dr. Thomas Sanchez,Male,Gastroenterology,FACC,1,17,2,780,True
1394,DOC1394,Sarah,Wheeler,Dr. Sarah Wheeler,Male,Nephrology,DM,33,15,12,237,True
1395,DOC1395,Scott,Ramirez,Dr. Scott Ramirez,Female,Neurology,MRCP,15,3,14,770,True
1396,DOC1396,Lydia,Rogers,Dr. Lydia Rogers,Female,Pulmonology,DO,19,8,15,538,True
1397,DOC1397,Michael,Hamilton,Dr. Michael Hamilton,Female,Endocrinology,DO,19,6,2,347,True
1398,DOC1398,Kelly,Bell,Dr. Kelly Bell,Male,Pediatrics,DM,32,20,9,570,True
1399,DOC1399,Jill,Reyes,Dr. Jill Reyes,Male,Gastroenterology,MRCP,11,19,10,350,True
1400,DOC1400,Samuel,Leonard,Dr. Samuel Leonard,Female,Endocrinology,FRCS,16,14,2,113,True
1401,DOC1401,Maria,Campos,Dr. Maria Campos,Male,Cardiology,MRCP,2,9,15,703,True
1402,DOC1402,Barbara,Sanders,Dr. Barbara Sanders,Male,Urology,MRCP,14,2,2,330,True
1403,DOC1403,Caitlin,Green,Dr. Caitlin Green,Female,Emergency,MD,4,5,5,474,True
1404,DOC1404,Thomas,Martin,Dr. Thomas Martin,Male,Pathology,MRCP,23,2,15,608,True
1405,DOC1405,Joshua,Stevens,Dr. Joshua Stevens,Female,Urology,MRCP,35,16,9,112,True
1406,DOC1406,Kerri,Howard,Dr. Kerri Howard,Male,Cardiology,MS,19,2,11,591,True
1407,DOC1407,Kevin,Booth,Dr. Kevin Booth,Female,Cardiology,FACC,36,14,8,323,True
1408,DOC1408,Kayla,Gilbert,Dr. Kayla Gilbert,Female,Obstetrics,PhD,39,20,12,458,True
1409,DOC1409,Daniel,Sparks,Dr. Daniel Sparks,Female,Rheumatology,DM,3,7,2,392,True
1410,DOC1410,Frances,Maldonado,Dr. Frances Maldonado,Female,Cardiology,MS,21,14,11,633,True
1411,DOC1411,Steven,Lloyd,Dr. Steven Lloyd,Male,Psychiatry,DM,21,18,1,190,True
1412,DOC1412,Andrew,Pollard,Dr. Andrew Pollard,Female,Neurology,MBBS,16,9,3,130,True
1413,DOC1413,Kara,Willis,Dr. Kara Willis,Female,Dermatology,DO,33,9,8,358,True
1414,DOC1414,Kristin,Beltran,Dr. Kristin Beltran,Female,Obstetrics,FRCS,16,5,7,138,True
1415,DOC1415,Jason,Stone,Dr. Jason Stone,Female,Dermatology,DO,3,9,3,232,True
1416,DOC1416,Ashley,Russell,Dr. Ashley Russell,Female,Neurology,PhD,22,18,12,543,True
1417,DOC1417,Tina,Foster,Dr. Tina Foster,Female,Psychiatry,DM,8,14,5,664,False
1418,DOC1418,David,Smith,Dr. David Smith,Female,Emergency,FRCS,14,5,13,570,True
1419,DOC1419,James,Phillips,Dr. James Phillips,Male,Psychiatry,MRCP,20,11,1,288,True
1420,DOC1420,Nicole,Perry,Dr. Nicole Perry,Male,Nephrology,MBBS,29,15,4,660,True
1421,DOC1421,Corey,Christensen,Dr. Corey Christensen,Female,Pulmonology,DM,11,2,5,354,True
1422,DOC1422,Robert,Ward,Dr. Robert Ward,Male,Radiology,FACC,15,16,9,185,True
1423,DOC1423,Clinton,Ramos,Dr. Clinton Ramos,Female,Nephrology,MRCP,3,5,7,617,True
1424,DOC1424,Shawn,Rhodes,Dr. Shawn Rhodes,Female,ICU,FACC,15,6,3,437,True
1425,DOC1425,Jill,Coffey,Dr. Jill Coffey,Male,Rheumatology,MD,23,9,9,327,True
1426,DOC1426,Juan,Allen,Dr. Juan Allen,Female,Rheumatology,MCh,25,11,15,545,True
1427,DOC1427,Miguel,Ramos,Dr. Miguel Ramos,Female,Pediatrics,MD,12,19,3,593,True
1428,DOC1428,Anthony,Rodgers,Dr. Anthony Rodgers,Female,Pulmonology,MRCP,3,5,4,217,False
1429,DOC1429,Roy,Anderson,Dr. Roy Anderson,Male,Pathology,PhD,23,6,8,137,True
1430,DOC1430,Sarah,Brown,Dr. Sarah Brown,Female,ICU,MS,26,8,11,437,True
1431,DOC1431,Eric,Craig,Dr. Eric Craig,Male,ICU,MBBS,4,18,3,88,True
1432,DOC1432,Casey,Marshall,Dr. Casey Marshall,Female,ENT,FRCS,20,20,4,528,True
1433,DOC1433,Kayla,Castaneda,Dr. Kayla Castaneda,Male,Oncology,MRCP,4,10,4,379,True
1434,DOC1434,Todd,Preston,Dr. Todd Preston,Female,Radiology,MRCP,18,14,10,210,True
1435,DOC1435,Tracy,Riggs,Dr. Tracy Riggs,Female,Endocrinology,FACC,25,19,2,498,True
1436,DOC1436,Sara,Kidd,Dr. Sara Kidd,Female,Endocrinology,MRCP,29,17,10,331,True
1437,DOC1437,Sandra,Lynch,Dr. Sandra Lynch,Male,Pathology,FRCS,28,14,7,341,True
1438,DOC1438,Erik,Wilson,Dr. Erik Wilson,Female,Orthopedics,MRCP,30,11,5,212,True
1439,DOC1439,Eric,Bass,Dr. Eric Bass,Female,Orthopedics,FACC,10,20,13,557,True
1440,DOC1440,Mark,Snyder,Dr. Mark Snyder,Male,Nephrology,MCh,34,5,13,727,True
1441,DOC1441,Alexis,Bass,Dr. Alexis Bass,Female,Dermatology,FRCS,14,8,13,514,True
1442,DOC1442,Adrian,Buchanan,Dr. Adrian Buchanan,Female,Dermatology,MRCP,15,15,14,227,False
1443,DOC1443,Teresa,Jones,Dr. Teresa Jones,Non-binary,Ophthalmology,MD,31,1,4,675,True
1444,DOC1444,David,Sparks,Dr. David Sparks,Female,Cardiology,DO,13,11,13,140,True
1445,DOC1445,April,Diaz,Dr. April Diaz,Female,Psychiatry,DM,3,18,3,267,True
1446,DOC1446,Peter,Shepherd,Dr. Peter Shepherd,Female,Emergency,MD,28,4,5,76,True
1447,DOC1447,Matthew,Wilson,Dr. Matthew Wilson,Female,Rheumatology,MD,26,17,9,686,False
1448,DOC1448,Eric,Castaneda,Dr. Eric Castaneda,Male,ICU,MD,23,9,12,83,True
1449,DOC1449,Sherri,Jimenez,Dr. Sherri Jimenez,Male,Gastroenterology,MRCP,6,18,9,459,True
1450,DOC1450,Brian,Hill,Dr. Brian Hill,Female,Radiology,FRCS,25,13,9,193,True
1451,DOC1451,Kayla,West,Dr. Kayla West,Male,Pediatrics,MD,8,4,6,209,True
1452,DOC1452,Brendan,Wilson,Dr. Brendan Wilson,Female,Oncology,DO,22,15,9,506,True
1453,DOC1453,Leslie,West,Dr. Leslie West,Male,ICU,DO,20,2,8,652,True
1454,DOC1454,Sara,Pitts,Dr. Sara Pitts,Male,Oncology,PhD,31,5,8,63,True
1455,DOC1455,Laura,Choi,Dr. Laura Choi,Male,Obstetrics,DO,39,18,9,168,True
1456,DOC1456,Christian,Lawrence,Dr. Christian Lawrence,Male,Dermatology,FACC,8,18,10,265,True
1457,DOC1457,Rachel,Perez,Dr. Rachel Perez,Male,Nephrology,PhD,5,1,5,757,True
1458,DOC1458,Lindsay,Rivera,Dr. Lindsay Rivera,Male,Ophthalmology,DO,22,8,3,93,True
1459,DOC1459,Marissa,Baker,Dr. Marissa Baker,Female,Pulmonology,PhD,38,2,5,183,True
1460,DOC1460,Donna,Jackson,Dr. Donna Jackson,Male,Psychiatry,DM,7,6,7,352,True
1461,DOC1461,Karen,Smith,Dr. Karen Smith,Male,Pulmonology,MRCP,20,20,3,294,True
1462,DOC1462,Olivia,Davis,Dr. Olivia Davis,Male,Obstetrics,MCh,16,4,3,86,True
1463,DOC1463,Patricia,Hill,Dr. Patricia Hill,Male,Oncology,FRCS,13,13,15,455,True
1464,DOC1464,Peter,Evans,Dr. Peter Evans,Male,Pediatrics,DO,26,17,5,505,True
1465,DOC1465,William,Williams,Dr. William Williams,Female,Obstetrics,DO,12,18,12,182,True
1466,DOC1466,Jennifer,Chavez,Dr. Jennifer Chavez,Female,Cardiology,FRCS,20,8,2,566,True
1467,DOC1467,Carol,Kim,Dr. Carol Kim,Male,Radiology,FRCS,33,14,15,92,True
1468,DOC1468,Michael,James,Dr. Michael James,Female,Dermatology,PhD,15,10,4,598,True
1469,DOC1469,Jennifer,Padilla,Dr. Jennifer Padilla,Male,Dermatology,DO,1,3,6,244,True
1470,DOC1470,Daniel,Huerta,Dr. Daniel Huerta,Male,Ophthalmology,PhD,35,5,12,218,True
1471,DOC1471,Steven,Kirk,Dr. Steven Kirk,Female,ICU,DM,11,15,4,197,True
1472,DOC1472,Sandra,Bryant,Dr. Sandra Bryant,Male,Endocrinology,FRCS,31,14,9,701,True
1473,DOC1473,James,Perez,Dr. James Perez,Female,Neurology,MRCP,30,11,12,426,True
1474,DOC1474,Catherine,Rogers,Dr. Catherine Rogers,Male,Obstetrics,FRCS,21,16,1,567,True
1475,DOC1475,Julie,Johnson,Dr. Julie Johnson,Male,Endocrinology,FRCS,4,14,1,202,True
1476,DOC1476,Amanda,Russell,Dr. Amanda Russell,Male,Pulmonology,MRCP,38,7,12,92,True
1477,DOC1477,Rebecca,Hampton,Dr. Rebecca Hampton,Male,Dermatology,DM,27,6,4,78,True
1478,DOC1478,Russell,Booth,Dr. Russell Booth,Non-binary,Obstetrics,MBBS,17,19,14,380,True
1479,DOC1479,Teresa,Johnson,Dr. Teresa Johnson,Male,Obstetrics,DM,34,20,14,294,True
1480,DOC1480,Nicholas,Ramirez,Dr. Nicholas Ramirez,Female,Pulmonology,FRCS,31,1,14,625,True
1481,DOC1481,Bruce,Acosta,Dr. Bruce Acosta,Female,Oncology,MRCP,30,16,15,641,True
1482,DOC1482,Frances,Wright,Dr. Frances Wright,Female,Gastroenterology,PhD,7,3,13,283,True
1483,DOC1483,Joshua,Preston,Dr. Joshua Preston,Male,Pediatrics,FRCS,25,18,6,375,True
1484,DOC1484,Joseph,Mckinney,Dr. Joseph Mckinney,Male,Nephrology,MBBS,12,12,15,336,True
1485,DOC1485,Robert,Hahn,Dr. Robert Hahn,Male,ENT,DO,4,14,6,556,True
1486,DOC1486,Shelly,Davis,Dr. Shelly Davis,Female,Gastroenterology,DO,14,15,9,522,True
1487,DOC1487,Lori,Shaw,Dr. Lori Shaw,Male,Pathology,PhD,5,13,1,538,True
1488,DOC1488,Raymond,Kerr,Dr. Raymond Kerr,Female,Rheumatology,FRCS,5,6,15,91,False
1489,DOC1489,Leon,Haynes,Dr. Leon Haynes,Female,Nephrology,MCh,29,17,9,303,True
1490,DOC1490,Daniel,Ruiz,Dr. Daniel Ruiz,Male,Obstetrics,PhD,20,12,15,775,True
1491,DOC1491,Samantha,Carter,Dr. Samantha Carter,Female,Cardiology,DO,16,11,6,306,True
1492,DOC1492,Tina,Pearson,Dr. Tina Pearson,Male,Cardiology,FRCS,8,7,5,180,True
1493,DOC1493,Taylor,Stevens,Dr. Taylor Stevens,Female,Pediatrics,MS,31,1,8,199,True
1494,DOC1494,Joshua,Perry,Dr. Joshua Perry,Male,Pediatrics,DM,25,12,13,70,True
1495,DOC1495,David,Rodriguez,Dr. David Rodriguez,Female,Endocrinology,MCh,23,7,9,635,True
1496,DOC1496,Joel,Bryant,Dr. Joel Bryant,Female,Gastroenterology,MS,8,14,12,53,True
1497,DOC1497,Christian,Mcneil,Dr. Christian Mcneil,Female,ICU,DM,5,8,4,497,True
1498,DOC1498,Samuel,Barber,Dr. Samuel Barber,Male,Gastroenterology,DM,5,20,12,349,True
1499,DOC1499,Allison,Kelly,Dr. Allison Kelly,Female,Rheumatology,DM,1,14,11,121,True
1500,DOC1500,James,Garcia,Dr. James Garcia,Male,Pulmonology,MCh,38,10,14,713,True
1501,DOC1501,Jimmy,Leach,Dr. Jimmy Leach,Female,Pathology,PhD,15,15,1,606,True
1502,DOC1502,Dawn,Cook,Dr. Dawn Cook,Male,Endocrinology,DO,26,13,6,664,False
1503,DOC1503,Joseph,Zhang,Dr. Joseph Zhang,Male,Obstetrics,DM,39,13,2,752,True
1504,DOC1504,William,Morgan,Dr. William Morgan,Male,Emergency,MRCP,37,12,7,734,True
1505,DOC1505,William,Lindsey,Dr. William Lindsey,Male,Dermatology,MCh,13,19,12,575,True
1506,DOC1506,Amber,Chase,Dr. Amber Chase,Male,Nephrology,FRCS,20,7,10,450,True
1507,DOC1507,Bruce,Thompson,Dr. Bruce Thompson,Female,Pathology,MD,19,9,12,572,True
1508,DOC1508,Elizabeth,Williamson,Dr. Elizabeth Williamson,Male,Endocrinology,MD,2,6,12,386,True
1509,DOC1509,Kimberly,Kerr,Dr. Kimberly Kerr,Female,ICU,MCh,30,12,15,185,True
1510,DOC1510,Robert,Saunders,Dr. Robert Saunders,Male,Obstetrics,DM,23,20,14,339,True
1511,DOC1511,Sarah,Beck,Dr. Sarah Beck,Female,Emergency,MCh,15,13,9,400,True
1512,DOC1512,Sara,Hudson,Dr. Sara Hudson,Female,Obstetrics,MD,22,5,14,84,True
1513,DOC1513,Dawn,Booth,Dr. Dawn Booth,Male,Ophthalmology,MCh,29,19,1,685,True
1514,DOC1514,William,Hines,Dr. William Hines,Female,Oncology,DO,1,16,11,732,True
1515,DOC1515,Lindsay,Payne,Dr. Lindsay Payne,Female,ICU,FRCS,26,9,8,364,True
1516,DOC1516,Joshua,Francis,Dr. Joshua Francis,Female,Obstetrics,MS,34,3,15,422,False
1517,DOC1517,Perry,Hines,Dr. Perry Hines,Male,Ophthalmology,DM,29,9,8,680,True
1518,DOC1518,Jessica,Fowler,Dr. Jessica Fowler,Male,Psychiatry,PhD,25,17,3,391,True
1519,DOC1519,Mark,Munoz,Dr. Mark Munoz,Female,Psychiatry,PhD,4,12,11,566,True
1520,DOC1520,Michael,French,Dr. Michael French,Male,Rheumatology,FRCS,30,4,15,436,True
1521,DOC1521,Kristin,Garcia,Dr. Kristin Garcia,Female,Oncology,DM,30,4,1,253,True
1522,DOC1522,Tonya,Olson,Dr. Tonya Olson,Male,Pulmonology,DO,20,20,1,645,True
1523,DOC1523,Catherine,Kramer,Dr. Catherine Kramer,Female,Neurology,MRCP,23,9,10,194,True
1524,DOC1524,Robert,Delacruz,Dr. Robert Delacruz,Male,Emergency,MS,25,14,9,218,True
1525,DOC1525,Michael,Cook,Dr. Michael Cook,Male,Cardiology,MRCP,5,8,9,568,True
1526,DOC1526,Stephen,Skinner,Dr. Stephen Skinner,Non-binary,Nephrology,DM,11,2,2,582,True
1527,DOC1527,Grace,Ferguson,Dr. Grace Ferguson,Female,Urology,DM,31,9,9,765,True
1528,DOC1528,Kaitlin,Carter,Dr. Kaitlin Carter,Female,Endocrinology,DO,38,14,9,583,True
1529,DOC1529,Kara,Adams,Dr. Kara Adams,Female,Oncology,DO,11,7,13,68,True
1530,DOC1530,Lindsay,Shepherd,Dr. Lindsay Shepherd,Male,Radiology,PhD,16,13,6,687,True
1531,DOC1531,Linda,Newton,Dr. Linda Newton,Male,Nephrology,MS,36,9,6,360,True
1532,DOC1532,Benjamin,Black,Dr. Benjamin Black,Male,Ophthalmology,MBBS,7,7,2,56,True
1533,DOC1533,Jessica,Craig,Dr. Jessica Craig,Male,ENT,FACC,11,6,9,484,True
1534,DOC1534,Kimberly,Sanchez,Dr. Kimberly Sanchez,Male,Neurology,MRCP,3,6,10,177,False
1535,DOC1535,Clarence,Reyes,Dr. Clarence Reyes,Female,Obstetrics,MRCP,10,6,5,361,True
1536,DOC1536,Beth,Gilmore,Dr. Beth Gilmore,Male,Cardiology,PhD,25,15,11,403,True
1537,DOC1537,Tracy,Graham,Dr. Tracy Graham,Male,Ophthalmology,MRCP,14,7,15,105,True
1538,DOC1538,Casey,Diaz,Dr. Casey Diaz,Male,Orthopedics,MCh,39,15,3,687,True
1539,DOC1539,Joshua,James,Dr. Joshua James,Male,Ophthalmology,MBBS,35,7,9,432,True
1540,DOC1540,Teresa,King,Dr. Teresa King,Male,Oncology,MD,35,7,11,773,True
1541,DOC1541,Casey,Grimes,Dr. Casey Grimes,Female,Cardiology,MS,29,19,1,398,True
1542,DOC1542,John,Cox,Dr. John Cox,Male,ENT,DM,28,18,3,496,True
1543,DOC1543,Richard,Hernandez,Dr. Richard Hernandez,Female,Obstetrics,FACC,20,9,6,659,True
1544,DOC1544,Sean,Pitts,Dr. Sean Pitts,Female,Obstetrics,DM,39,6,3,209,True
1545,DOC1545,Melissa,Baker,Dr. Melissa Baker,Female,Urology,DO,4,15,6,731,True
1546,DOC1546,Evelyn,Hill,Dr. Evelyn Hill,Female,Emergency,MS,29,2,3,188,True
1547,DOC1547,Kevin,Allen,Dr. Kevin Allen,Male,Nephrology,DO,6,10,14,796,True
1548,DOC1548,Anna,Li,Dr. Anna Li,Male,Obstetrics,PhD,14,12,9,529,True
1549,DOC1549,Stephanie,Howard,Dr. Stephanie Howard,Male,Emergency,MD,10,14,5,439,True
1550,DOC1550,Angela,Phillips,Dr. Angela Phillips,Female,Pathology,MCh,24,3,12,207,True
1551,DOC1551,David,Barton,Dr. David Barton,Female,Cardiology,MD,31,1,1,476,True
1552,DOC1552,Lauren,Nguyen,Dr. Lauren Nguyen,Male,Radiology,MRCP,4,6,9,464,True
1553,DOC1553,David,Mendoza,Dr. David Mendoza,Male,Pulmonology,FRCS,24,3,11,787,True
1554,DOC1554,Debbie,Kim,Dr. Debbie Kim,Female,Orthopedics,FACC,9,11,13,676,True
1555,DOC1555,John,Miller,Dr. John Miller,Female,Orthopedics,MRCP,4,19,4,412,True
1556,DOC1556,Richard,White,Dr. Richard White,Female,Nephrology,MS,17,6,9,342,True
1557,DOC1557,Rebekah,Larson,Dr. Rebekah Larson,Female,Obstetrics,FRCS,23,10,12,340,True
1558,DOC1558,Tracy,Brown,Dr. Tracy Brown,Female,Orthopedics,MD,8,5,12,333,False
1559,DOC1559,Melissa,Lawrence,Dr. Melissa Lawrence,Female,Endocrinology,FACC,16,1,3,60,True
1560,DOC1560,Danny,Murphy,Dr. Danny Murphy,Male,Psychiatry,FRCS,38,15,15,77,True
1561,DOC1561,Bruce,Rodgers,Dr. Bruce Rodgers,Male,Cardiology,DO,14,6,5,613,True
1562,DOC1562,Stacey,Montgomery,Dr. Stacey Montgomery,Female,Pediatrics,FACC,39,11,6,240,True
1563,DOC1563,Ashley,Choi,Dr. Ashley Choi,Female,Pathology,MRCP,33,14,3,358,True
1564,DOC1564,Emily,Newman,Dr. Emily Newman,Male,Endocrinology,MRCP,15,17,3,573,True
1565,DOC1565,Shawn,Schroeder,Dr. Shawn Schroeder,Female,Neurology,MD,23,4,4,505,True
1566,DOC1566,Thomas,Monroe,Dr. Thomas Monroe,Male,Ophthalmology,MBBS,28,12,3,320,True
1567,DOC1567,Beth,Lawrence,Dr. Beth Lawrence,Female,Radiology,FACC,19,19,11,614,True
1568,DOC1568,Hunter,Browning,Dr. Hunter Browning,Male,Orthopedics,MS,16,10,9,168,True
1569,DOC1569,John,French,Dr. John French,Female,ENT,MCh,13,1,6,404,True
1570,DOC1570,Angela,Wilson,Dr. Angela Wilson,Male,Neurology,MBBS,6,6,9,129,False
1571,DOC1571,Bruce,Stone,Dr. Bruce Stone,Male,Orthopedics,DO,1,16,10,448,True
1572,DOC1572,Rebekah,Kerr,Dr. Rebekah Kerr,Male,Rheumatology,MRCP,14,16,3,121,True
1573,DOC1573,Tracy,Davis,Dr. Tracy Davis,Female,Gastroenterology,MRCP,32,7,5,756,True
